run_key,status,aug1,aug2,aug_ratio,pretrain_lr,pretrain_seed,source_dataset,target_dataset,source_original_dim,target_original_dim,svd_dim,feature_alignment,source_svd_sha256,encoder_dimensions,target_nodes,target_edges,shot,split,train_n,val_n,test_n,val_accuracy,test_accuracy,checkpoint_sha256,checkpoint,log_path,recorded_utc,error
a1=maskN|a2=dropN|r=0.1|s=2,ok,maskN,dropN,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.407547,0.435631,fb9b282b77cc4bf781378a532d8e69cfaf38e646560d51cd3e9ab2706595e1b5,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_dropN.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_dropN__r_0.1__s_2.attempt_20260804T150317Z_1343893.log,2026-08-04T15:03:54+00:00,
a1=maskN|a2=permE|r=0.1|s=2,ok,maskN,permE,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.400000,0.433970,5c54b5c0d01d70d68e6ede30722a33898e56bd81023b584f5a93dd95e443fd66,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_permE.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_permE__r_0.1__s_2.attempt_20260804T150357Z_1343893.log,2026-08-04T15:04:35+00:00,
a1=maskN|a2=maskN|r=0.1|s=2,ok,maskN,maskN,0.1,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.452830,0.509551,e10216d3331cea64e891b5bd96ba2d0efcb8ab7fce256705f3e3c6c963f93750,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_maskN.lr_0.001.ratio_0.1.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_maskN__r_0.1__s_2.attempt_20260804T150437Z_1343893.log,2026-08-04T15:05:15+00:00,
a1=dropN|a2=dropN|r=0.2|s=2,ok,dropN,dropN,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.464151,0.516611,627bd0090f7f6600966ee9d680b2268879d3cd1f779eb739b5283c5fd0dc897b,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.2__s_2.attempt_20260804T150517Z_1343893.log,2026-08-04T15:05:55+00:00,
a1=dropN|a2=permE|r=0.2|s=2,ok,dropN,permE,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.381132,0.406146,2aa4730027a709c0d20f0da8d72c233affd6b421c6db2560eb9ae90a0a2d077b,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.2__s_2.attempt_20260804T150558Z_1343893.log,2026-08-04T15:06:35+00:00,
a1=dropN|a2=maskN|r=0.2|s=2,ok,dropN,maskN,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.460377,0.543189,a939d14b1d5d6de8b073a8a16d6c54709aabed405ea17867dce6bc3418e7fd03,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.2__s_2.attempt_20260804T150638Z_1343893.log,2026-08-04T15:07:16+00:00,
a1=permE|a2=dropN|r=0.2|s=2,ok,permE,dropN,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.426415,0.497093,b89d311495004656d06c95d09a497403119f1ac37c86073c5b90a8de6eb59d5c,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_dropN.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_dropN__r_0.2__s_2.attempt_20260804T150719Z_1343893.log,2026-08-04T15:07:56+00:00,
a1=permE|a2=permE|r=0.2|s=2,ok,permE,permE,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.350943,0.379153,a52698294c979b65f0e154a944ea137f9fbf4d8d3b3727aa9c9b07136b908328,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_permE.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_permE__r_0.2__s_2.attempt_20260804T150759Z_1343893.log,2026-08-04T15:08:36+00:00,
a1=permE|a2=maskN|r=0.2|s=2,ok,permE,maskN,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.339623,0.369601,505c4ac5ec69d1e62b8ac4c52669527842b209209e0a4e259a11b0d55fb07594,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_maskN.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_maskN__r_0.2__s_2.attempt_20260804T150839Z_1343893.log,2026-08-04T15:09:17+00:00,
a1=maskN|a2=dropN|r=0.2|s=2,ok,maskN,dropN,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.483019,0.536960,3a78d928b7a2fa59d42f4c45e0af9ba236f8e90a1a87bdebf050bb1f53de0596,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_dropN.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_dropN__r_0.2__s_2.attempt_20260804T150919Z_1343893.log,2026-08-04T15:09:57+00:00,
a1=maskN|a2=permE|r=0.2|s=2,ok,maskN,permE,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.460377,0.439784,949d9a193f17110b8d99c156f1586cffda3d6b8fa18939a04fc4fd8434b4c344,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_permE.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_permE__r_0.2__s_2.attempt_20260804T150959Z_1343893.log,2026-08-04T15:10:37+00:00,
a1=maskN|a2=maskN|r=0.2|s=2,ok,maskN,maskN,0.2,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.460377,0.483804,668de8857095c997540504f41aac8b0f88863c8d9b73edd3dcc9f5b135172e6c,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_maskN.lr_0.001.ratio_0.2.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_maskN__r_0.2__s_2.attempt_20260804T151040Z_1343893.log,2026-08-04T15:11:17+00:00,
a1=dropN|a2=dropN|r=0.3|s=2,ok,dropN,dropN,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.381132,0.441445,9ca3a707c818c2c91bab4050c7c0cff1275f6717f66ad19501baeffa7daf5e3b,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.3__s_2.attempt_20260804T151120Z_1343893.log,2026-08-04T15:11:58+00:00,
a1=dropN|a2=permE|r=0.3|s=2,ok,dropN,permE,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.358491,0.409884,6238b6f5df2a9a815ec1d4f139663283011a2eeb6ea99803452618341d4dd92f,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.3__s_2.attempt_20260804T151200Z_1343893.log,2026-08-04T15:12:38+00:00,
a1=dropN|a2=maskN|r=0.3|s=2,ok,dropN,maskN,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.479245,0.498754,f38ff73cbc0396b53846124edcde02d896fd17337800084fabbc31e9b70d9f8f,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.3__s_2.attempt_20260804T151241Z_1343893.log,2026-08-04T15:13:19+00:00,
a1=permE|a2=dropN|r=0.3|s=2,ok,permE,dropN,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.400000,0.453904,719c811dccbdc565fdf5b19b3b1a84abe42a50ffd2df45f4be3610d63ea0b9b8,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_dropN.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_dropN__r_0.3__s_2.attempt_20260804T151321Z_1343893.log,2026-08-04T15:13:59+00:00,
a1=permE|a2=permE|r=0.3|s=2,ok,permE,permE,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.324528,0.365033,597781124ffb6ec6d167aa53b14a05c5f9728994937a686a939ec806969df516,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_permE.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_permE__r_0.3__s_2.attempt_20260804T151401Z_1343893.log,2026-08-04T15:14:39+00:00,
a1=permE|a2=maskN|r=0.3|s=2,ok,permE,maskN,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.388679,0.436047,9782c05b99318562f40e3c248538b4ef8784d8b658e05475eb063f7ef981d15d,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_maskN.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_maskN__r_0.3__s_2.attempt_20260804T151441Z_1343893.log,2026-08-04T15:15:19+00:00,
a1=maskN|a2=dropN|r=0.3|s=2,ok,maskN,dropN,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.373585,0.439784,e8abbf43a6e3350a30d097ac1a07d42552b6d5b7734b18c1605af00b30846b02,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_dropN.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_dropN__r_0.3__s_2.attempt_20260804T151522Z_1343893.log,2026-08-04T15:15:59+00:00,
a1=maskN|a2=permE|r=0.3|s=2,ok,maskN,permE,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.437736,0.477159,89c751702d1bbf4a1980ddd1722b8a0de2ce05393d3a03ad6b04ed3f81824bc1,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_permE.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_permE__r_0.3__s_2.attempt_20260804T151601Z_1343893.log,2026-08-04T15:16:39+00:00,
a1=maskN|a2=maskN|r=0.3|s=2,ok,maskN,maskN,0.3,0.001,2,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.437736,0.502907,8b2781492ba0fb541e994906e7e8cd8d677e5359f1e44aa5137511ceb4245a83,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_maskN.lr_0.001.ratio_0.3.seed_2.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_maskN__r_0.3__s_2.attempt_20260804T151642Z_1343893.log,2026-08-04T15:17:19+00:00,
a1=dropN|a2=dropN|r=0.1|s=3,ok,dropN,dropN,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.433962,0.465532,450792998935e2e2264db1b03e57bfd69cdd072f84154b9416d3cc3455ee1c70,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.1__s_3.attempt_20260804T151722Z_1343893.log,2026-08-04T15:17:59+00:00,
a1=dropN|a2=permE|r=0.1|s=3,ok,dropN,permE,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.369811,0.428987,a06950baedc08fa2d035e65f69dc2853b6c90cceccfaf5f91772d7cf5c7d23b7,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.1__s_3.attempt_20260804T151802Z_1343893.log,2026-08-04T15:18:39+00:00,
a1=dropN|a2=maskN|r=0.1|s=3,ok,dropN,maskN,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.418868,0.440615,c13df2f3bbba0fa94d0846fc35c4d30880daa2864fe00a2c71dc529e905a6ff4,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.1__s_3.attempt_20260804T151842Z_1343893.log,2026-08-04T15:19:20+00:00,
a1=permE|a2=dropN|r=0.1|s=3,ok,permE,dropN,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.384906,0.426910,f05aaca06aa98569a3022b5fd17bc89586f724c94165e11f656ae56aa0c0b770,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_dropN.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_dropN__r_0.1__s_3.attempt_20260804T151922Z_1343893.log,2026-08-04T15:20:00+00:00,
a1=permE|a2=permE|r=0.1|s=3,ok,permE,permE,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.452830,0.487126,eb9dc435ebd625820745caebad7bed18a29fd76a4831148934bc1a6bd3a3bee4,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_permE.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_permE__r_0.1__s_3.attempt_20260804T152003Z_1343893.log,2026-08-04T15:20:40+00:00,
a1=permE|a2=maskN|r=0.1|s=3,ok,permE,maskN,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.358491,0.374585,5d3dc1697fbfb2b9279830e7dbf2eb047c6d3c26f341424a66de03c6ac975896,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_permE.aug2_maskN.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_permE__a2_maskN__r_0.1__s_3.attempt_20260804T152043Z_1343893.log,2026-08-04T15:21:20+00:00,
a1=maskN|a2=dropN|r=0.1|s=3,ok,maskN,dropN,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.464151,0.458056,f050a0c140b1474722f1511345fb0976566770bdb77f5c20cbcb5102fb52b0fe,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_dropN.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_dropN__r_0.1__s_3.attempt_20260804T152123Z_1343893.log,2026-08-04T15:22:01+00:00,
a1=maskN|a2=permE|r=0.1|s=3,ok,maskN,permE,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.452830,0.450581,9c0fa67cb9248d3df496bf635907a074981e0ab5c50e0818fedde2086ae72bc0,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_permE.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_permE__r_0.1__s_3.attempt_20260804T152203Z_1343893.log,2026-08-04T15:22:41+00:00,
a1=maskN|a2=maskN|r=0.1|s=3,ok,maskN,maskN,0.1,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.460377,0.482558,3b3393b8d53088848a3f22677833632a98e7917f07c3843e2517cb56b133bada,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_maskN.aug2_maskN.lr_0.001.ratio_0.1.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_maskN__a2_maskN__r_0.1__s_3.attempt_20260804T152244Z_1343893.log,2026-08-04T15:23:22+00:00,
a1=dropN|a2=dropN|r=0.2|s=3,ok,dropN,dropN,0.2,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.494340,0.511213,d175ea779b92d60ff26b649b7f2c50a7aca0eb12561bc9eec55da967050e0b77,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_dropN.lr_0.001.ratio_0.2.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_dropN__r_0.2__s_3.attempt_20260804T152324Z_1343893.log,2026-08-04T15:24:02+00:00,
a1=dropN|a2=permE|r=0.2|s=3,ok,dropN,permE,0.2,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.411321,0.454734,44c0113811baa2286fed7922a32c137c1900726eed08d53b8f64ecfd74a664cb,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_permE.lr_0.001.ratio_0.2.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_permE__r_0.2__s_3.attempt_20260804T152405Z_1343893.log,2026-08-04T15:24:43+00:00,
a1=dropN|a2=maskN|r=0.2|s=3,ok,dropN,maskN,0.2,0.001,3,Citeseer_Nettack_LCC,Cora_full_clean,3703,1433,100,independent_svd_shape_only,c5acb8034c33d907e4aec92fda71254e59b556367d9c96a92964f75044bbbb3e,100->256->256,2708,13264,5,1,35,265,2408,0.464151,0.513704,dccba7a1e7f16f26292686938a31031bff29ef354d22e04b8c84f8bedec3dd10,/home/user/LnL/DFS_HK5/pre_trained_model_raw/Citeseer.GraphCL.GCN.256_hidden_dim.preprocess_svd_100.aug1_dropN.aug2_maskN.lr_0.001.ratio_0.2.seed_3.pth,/home/user/LnL/DFS_HK5/logs/citeseer_svd100_to_cora_svd100_graphcl_135/run_logs/a1_dropN__a2_maskN__r_0.2__s_3.attempt_20260804T152445Z_1343893.log,2026-08-04T15:25:23+00:00,
